file_name,labeled_class,predicted_class,prediction_confidence,image_url
training_00-damage_0776.JPEG,Major,limousine,0.29847148060798645,https://lh3.googleusercontent.com/uWQ8rpd2cGL5cpWkgBp9FxL9TgNzdmdwzeRGFFiCarFhVHL6SLy5Q9NnIVDU8blrAMZmZsfPxVR6CyoCR17Wz-G8wlSPQRA
training_01-whole_0786.jpg,None,beach wagon,0.4963659942150116,https://lh3.googleusercontent.com/jEtlbnJY9XVE4-QdVdse0ECbTzc2Eq_w_GWOFym8iUc1sSjKe4y79izlYLPBkT0hfI7TEnN4KUY6Fvz_Ey5YrRA4XE5faA
training_00-damage_0611.JPEG,Major,minivan,0.570399284362793,https://lh3.googleusercontent.com/MiUHfRRMzLHQy11Tzg8nDQqyLFToKylpcFApu88sET3h3SEJ325AKQqUr1dk_FZeUsOHMIsAEcz1eJ0An2HZqdAhuduVDg
training_00-damage_0745.JPEG,Dent,sports car,0.6497235298156738,https://lh3.googleusercontent.com/LB-dM92hrzTkpjE-8W55EPE2APr0ScfGxtJ8AwiaAhqdGviGzn_Db1a4Cs7e_278GeyvRT_ZMPRL_4BZZCI1RxcikaD1tg
training_00-damage_0067.JPEG,Major,car mirror,0.3295857906341553,https://lh3.googleusercontent.com/U870U0SczBNRNJ803HmJpUcki9M6V5EkuYa2cBDKi-anq2HdKK9y3ayZSqDmCQqDW7akEchRyqEbyQqi83Qz7Uo0JFce
training_01-whole_0431.jpg,None,jeep,0.901039183139801,https://lh3.googleusercontent.com/nkakDVal3rz90XrAf8h8iF4lkJvUHHVpifKQPVteXR9EtziAuWAoN_D4ihgWlrhrKFHdl_rn2ybjlC9YtRV7HJtO32Gpl40
validation_01-whole_0040.jpg,None,sports car,0.5980846285820007,https://lh3.googleusercontent.com/EItL56ZSB5jErYVzHE0QGOzFio--mINgioiYugdfY9sfmwekfe7i1emmCO9OUPe3y0yQwwKndX9jm3-amQ6TsBHVYfzLWA
validation_01-whole_0163.jpg,None,sports car,0.7255805134773254,https://lh3.googleusercontent.com/50wMt30GjAYQaGCJLsqTIcmC97Cdt3coSaZW8tCTxBkGHrlW2BU3b142HAlen9xCPoIJrCHzr9zvOLqqNEWqVswqzNFGfaw
validation_01-whole_0068.jpg,None,minivan,0.572104275226593,https://lh3.googleusercontent.com/AU7KeAyKUMSxRI_pQEDr-MKl4VDYVfvxboLHEnUetAfhoDlqyjFkPOUuiz2cXsDzlqeVEVa9-AB_ocK6hoOYFJJMk_zxhw
training_01-whole_0084.jpg,Dent,beach wagon,0.34740960597991943,https://lh3.googleusercontent.com/VujMc359v09KswDy8JmvMZxCC9MAK-CQ3HiHiaDUeq4VKXG0s-YVv17twaI7hlrN1fP-Slnaaj-ghrNFOitU7ndRZxrsSg
validation_01-whole_0012.jpg,None,sports car,0.8440142869949341,https://lh3.googleusercontent.com/nIKlIzNxQ-31yHSfl0TQ6GHifPe9bl_a6VuDidCUU9e8sawwU13NGAr4VTnLZnWeadqqRMb3zx54W1rtomgyVD8RnB535w
training_01-whole_0391.jpg,None,snowplow,0.7567338943481445,https://lh3.googleusercontent.com/kmLwtDT7IqjEPJWv-oHA1ExHWWsdvJwIZCCFDLw9bJHTKTD8nILciK4u7-zbo1UXS_OKtVayb0Z2zoXo8S2t28vZFZxGVw
training_00-damage_0696.JPEG,Major,sports car,0.5010736584663391,https://lh3.googleusercontent.com/OmtL23SRNMQ8unKRhOpZckkxcFwM8oaU6MY3xp1CRXnt7m_nVmS9IapYg-pYfN_egKr4d0kf8yXF_UmJrtEo47oouZHdfQ
training_01-whole_0138.jpg,None,convertible,0.5901592969894409,https://lh3.googleusercontent.com/CtcwCZnJ7LZ7z29o6-MgnWrJjtBog8N-Uxplg_Vvo5EgjAHASCT7d2sGTJhc9xDJt1C3k705WoGhP2WgcEzcUudDVLoF5Q
training_00-damage_0177.JPEG,Major,minivan,0.22506362199783325,https://lh3.googleusercontent.com/afYdbF8OV2zgzh8n8D-8Cw3VZHUq8M7Hj80lINU1ZhQrCssALyL8karQtINDI04K0DwvmiD5D5lOfgXtI-yhZcUmtVvP
training_01-whole_0918.JPEG,None,sports car,0.5562705993652344,https://lh3.googleusercontent.com/5VAblEqo9kyZfwLIo7Jx-QOBpXdfYe1IRPBmOAGFi7RGvwU1vOSxWD1Rn8ozrw3VhzRU-t0BWR-PjZUiKLqhzZxKqxnPag
training_01-whole_0550.jpg,None,sports car,0.47488945722579956,https://lh3.googleusercontent.com/QFWWCoD3OrkiIjhHzN79XDqg_0UzQjX7xfg-7frY9LNWcvDgkrOL51Jn6f9dHWPXhjpRfaHnER3YXYRq0bKkxJ9wMLUn
validation_01-whole_0063.jpg,None,sports car,0.33080121874809265,https://lh3.googleusercontent.com/GJJaNLCGRGUqqFMu77NNmykOlI80nc0TMAFqG1g7Ny8O8DdRHZMwMpWw3U5DIa8XmwhHLZjJueZ1kZqN7mfmNxCNpwid
training_01-whole_0714.jpg,None,sports car,0.4709338843822479,https://lh3.googleusercontent.com/6CzXjs1ltBftlTeLv-1-etEz2RMLiK86pd2mBA9AvuV-tFVIdtFci_12pA3gbQOlWZ1zyYBjgtVNfZRoxmMLC517pzBr_g
validation_01-whole_0159.jpg,None,sports car,0.7104110717773438,https://lh3.googleusercontent.com/Qcq6lrajnXXxHID8N49KY-2z-TZNJbH3lIk2zqW5IQ1RgqsJ8ccXSLno1Kh0qdG-wCFaQzqH6008OG7ct8LfFw28qGzP
training_01-whole_0543.jpg,None,sports car,0.6457690000534058,https://lh3.googleusercontent.com/75Z4XO46DyX-4DCWXW2rY0u8pnJH_6Gs-VxX1hBCHfrRgv_TGYTvLLlupoxnW-Ug3FEjY3xDLdakerTE8ugIkPA2qkM5sw
training_01-whole_0272.jpg,None,limousine,0.3700268268585205,https://lh3.googleusercontent.com/pyBSm1DyZquB3PJ4-ULSXwV6DJ3Mutmy0Ij1uIN2J1OhyFvnmMpL5mnRA7KO8gql6TutqseVvIkDUNrq5XstsrQpC7KVZQ
training_01-whole_0513.jpg,None,sports car,0.46726086735725403,https://lh3.googleusercontent.com/91S4yXSz1vz5jOUee0ZRQPDyo1GImHqxd__NdpJSgQk3ufY82jISK8MQz2ZOO0L6ZJw508sf_XHxNR929z5kvPnkLdVNmg
training_01-whole_0560.jpg,None,minivan,0.5667785406112671,https://lh3.googleusercontent.com/hV-BNnaSLjuiUJOhSaxeb8qBr3hjfMPH6lc-TEiz0Ej0y3pLxfqQKEVpYZiTig6uFs5id3ZhEmG3b8JlrPBlPJrCG8GYNxE
validation_00-damage_0047.JPEG,Major,sports car,0.7997783422470093,https://lh3.googleusercontent.com/Fbt9THq6e1qHTC7HVhnjoeUWplsSYSmTAQjo6-PKVyuHCljZbqOhK1xNn3nfouGHAHw0Pd51lF77ajm7qVXPEZ_8PlerMQ
validation_01-whole_0228.JPEG,None,sports car,0.6065609455108643,https://lh3.googleusercontent.com/YPz0PVqSIKEjRI5atYr0mWgBWL_J9n4pu5deU2sU_e3DFozcW5Ta76E7BclzokEtLq2tBxSBuo5-H5H1BcLiGtqkduVACI8
training_01-whole_0189.jpg,None,sports car,0.7179760932922363,https://lh3.googleusercontent.com/AZkGZAhPALbdffFMzdh1RAUzR3Tqdn06T9BKzYptPq4V5Mpc-FI3h6eTRrxjKwjmPtFU-3WWxbjBnFeiAr5PSO7E0jiPtw
training_00-damage_0336.JPEG,Major,minivan,0.16384458541870117,https://lh3.googleusercontent.com/1wqrNTZI_LYlHBlY6tQM0e4iYo6xwjE0p1bA1nqUuqSaLwSvZCK96QLdqjgxIu6lt_JehYToyzhj3MVWmrTyFA6VPj6dMw
training_01-whole_0060.jpg,None,limousine,0.5317093729972839,https://lh3.googleusercontent.com/NBHxj1X3yhL526oR3UZfK6Mu9bJfFEDUwG03R17l7NDIDjvH6KMGKW7iCMsPoeTOtjaJ48CZOp7QB7SXmDQqDCbR_azG
validation_01-whole_0222.JPEG,None,convertible,0.9430319666862488,https://lh3.googleusercontent.com/aavWs4EaH4euFxF-NZfaZ5uxBKKadHz-M6UCQIbhTxhL9yhokSVLGjuxZhBaaOw7jGNWv3le5NXmXFvxbKdkPb3Rp1Jn
training_01-whole_0687.jpg,None,sports car,0.7650523781776428,https://lh3.googleusercontent.com/dhyYP8UYLges7GbL2mNhXproXHLJ4_Ath9en3HChjVbKsEkISVqkneoVXM4yFYGwyUdxMuxAfq2h51Epunip3zIN5z5b
validation_01-whole_0027.jpg,None,sports car,0.48834022879600525,https://lh3.googleusercontent.com/aMWeCYpKyKS4Qi9T-eoQSm_nP2ZL7vp4GdTSAYDHCfgprE1oEENk39tJ7zqWwmSCOK0cXFH8VuxMmR0kWbuuCKErP73HD8Y
training_01-whole_0350.jpg,None,convertible,0.4097633361816406,https://lh3.googleusercontent.com/xGq7QAQhnkbN2GqjwCr7l6SCe3m2tJF_XO3b-1DS2jgqKurOG9vRn6CNbwfs2cHDcHdXpl_BQJyI41X0HSH28eDh8KDtag
training_01-whole_0464.jpg,None,beach wagon,0.2938040494918823,https://lh3.googleusercontent.com/xLws0AW2SnqJbzzvRrxPh_sMbTBJcR7o089jMy8YpN93ZzDp-HZVAfBkuNajZmN1ZRwXI1nSb3snm4P3imNPXfSvAZX40A
training_01-whole_0177.jpg,None,beach wagon,0.3660375475883484,https://lh3.googleusercontent.com/uxd3oFsXeZ4ZH0uZt3rY8HiL9-oJ4cunoQcG9kFNijMeTmJozzevcttMx7xCmncutOjL5pzZBwO2Xl39F3tELPFW_DBS
training_01-whole_0191.jpg,None,beach wagon,0.42381197214126587,https://lh3.googleusercontent.com/5AQXRJP41QCnjILkCLaFxhSgBbV-7_UzCUXGvQb7rLQhJfN2QwqsE8dhmxpmVkjpQpc5nML3m-Dj2ZwYD1R2lcB1Y7du_Q
training_01-whole_0716.jpg,None,sports car,0.6823737621307373,https://lh3.googleusercontent.com/87Fr0bJG_xpFgVcS166N5QGErWydU86_3q1O6XabkRTx1zP81y9ZeuIDXYytpImcIQsvKUA7zgBx6hnGoPCOqVoORlU0GRo
training_01-whole_0229.jpg,None,pickup,0.5695855617523193,https://lh3.googleusercontent.com/ZnlrvE8o8X4X2XOZKFFbpfmkGjX_mWXamost9MH5iGIKBemE0OMpE6yNNU_p9FBiJvIAa2oBKuGgd1AdBopQFYK4vnsJCg
training_00-damage_0750.JPEG,Major,convertible,0.2008703500032425,https://lh3.googleusercontent.com/fIbLVil3lm6OBXrQd-oujhW1AoS0IC2QlWIZgt7F7xPdjgq9oHf8sLvkl3C_k7KD-mHBWozzLBaeV1I64kkeEFIOR1yh_zs
training_01-whole_0746.jpg,None,minivan,0.8729820847511292,https://lh3.googleusercontent.com/QHri7uDrYF3EzJ03IKWOFexCxn1HMvQ31niLODxjADZaA01_18YRAR-A_w5IT3LHO3zjRIlpqCs_zCXyEOjKcoCZxwatdA
validation_00-damage_0120.JPEG,Dent,minivan,0.4363918602466583,https://lh3.googleusercontent.com/d80XR9m-rm3YmC_N9UF1MWv6Pc1IDlKhTPC19XxqwOWe5geos7epjp5YltfEpCRqSkCLbExR161C7MPoFulA8y_GRRl8rg
training_01-whole_0133.jpg,None,sports car,0.27229589223861694,https://lh3.googleusercontent.com/X3oGylNUS5N2Y-dXUaclQwcqP4FyWashVsTkSYrkD2SpDmS7HJRboinU8Vn-ahUdBXxs5ZXRVj_YsGP5x_APaD7fFzmA
training_01-whole_0023.jpg,None,sports car,0.34988152980804443,https://lh3.googleusercontent.com/jfozOqEuZ1gmAp2IV4EVJjOGfK61-uQzQO5PBt0gq71dD9bnc7HD_WX6WSzz9siBEousdTq-s_HrfxZqpD0sXVXl2qrG
training_01-whole_0856.JPEG,None,racer,0.4410504698753357,https://lh3.googleusercontent.com/UH39_lHeEjuqcKzbdOYa_Bmjy61WqGCMeo0RiDglkg8Cm5m3VvZYOmqipuHBv4JH69Af9bjedrVTKLC9MfX9XdKmR09H
validation_01-whole_0028.jpg,None,sports car,0.3518187403678894,https://lh3.googleusercontent.com/iaJGV-VqBj0pBwJb2Fum1P87vq4JDnZpK8kobruaf1LlyRnGi4dimLFIsngVd-1SS8q-ahtKyDyMxVtIipmztNnOMyl33Q
training_00-damage_0424.JPEG,Major,car wheel,0.31953033804893494,https://lh3.googleusercontent.com/DKKlu7tkj2mSM-WB9v_P3WDvbYlwzhsBphTDB7XZBJ18b0-vp7rr_vPbv7RKHDwaEVqkgB_huBmegAS2queaD2nbRzNRVA
training_00-damage_0910.JPEG,None,sports car,0.42588844895362854,https://lh3.googleusercontent.com/oP10VOKGjV_iBCg6ATxrlR1MYZRO0MDF4y-rgEFKG4FTHTkeI7MGkwFSiz1RzGeLbd7b9xWOMxJ1IhO7jaL75OHU6_q9jg
training_00-damage_0355.JPEG,Major,car mirror,0.3102934658527374,https://lh3.googleusercontent.com/JDNMGCxL8Pc12kKZjlWFuUzKSgX53gN0ra53qSLs2P4VHp_iPmtsWkAi8EYyccGAUnFXI14HLGCGdHnq7FOw7zNdhr0z
validation_00-damage_0123.JPEG,Major,motor scooter,0.38547855615615845,https://lh3.googleusercontent.com/q8Y3bwSkh43tKRxMQ6jYjvFzidjR4pIG4y031QtVTe2g_PMmoEJ9oKcggoqOr4Fi9cNF7Gd3y9eTl9d4f5o8RrFLKWwD
training_01-whole_0294.jpg,None,sports car,0.6189413666725159,https://lh3.googleusercontent.com/luqQJNIf78d0y-sHu3RIUuXSLU6qaMj6eEfTM18TlYson9SZp1Q-vCYMuCrx0pV5L8CeMGn0UT7eaqRwng__zYjb5uyNFw
training_01-whole_0811.JPEG,Major,convertible,0.2387668937444687,https://lh3.googleusercontent.com/X0QiaYMUmgdu5j9h5fMbtuclpLWgq7JqRz_GM2oxkVBkvjzyHEPX1FKARGpFotLynIz0LjDZ_96GAjm_cRw9C15WVfCfww
training_01-whole_0528.jpg,None,minivan,0.5493561625480652,https://lh3.googleusercontent.com/xcP__IndAFI5SNgQT94Q8Mg_XMbkb4U3bT0koF9azlA7GM1PLwAGlddtbJ3SvR5AsuNb6pAB9HsXhv72DtICOFvpJv8mGnc
training_00-damage_0123.JPEG,Dent,sports car,0.1448887139558792,https://lh3.googleusercontent.com/Cd0EsXgPbCbUj8MeMaAhl9G6SnSLk2BvfTe0yB2x0wFhhWHodpFTs0Ab08OmeKNez5in86vxkYluHvP1lXQaqAT7K8bFfA
training_00-damage_0467.jpeg,Major,sports car,0.5550065636634827,https://lh3.googleusercontent.com/lMCiupGqL03QXX6AWT5MPjj_cSUn1kI7W7v1A9uHdbPaqdOF1eZYBGQO0b_hMp_JaGQEF-Ia-MmOebH_gCWgavd_Eu5W
training_00-damage_0517.JPEG,Major,beach wagon,0.22909964621067047,https://lh3.googleusercontent.com/SyLj_ddWYXVjMhNC0UoX0l92FLwWA2f34u6DVKLGc-D_63Bag0pjleLFVngtYNsPrQWVpWi_VMkb2zL4_6Pmner-SMFzhk4
training_00-damage_0510.JPEG,Major,sports car,0.33635449409484863,https://lh3.googleusercontent.com/6Oek4E2w9jMRWdu3l-NrBHtfOtWIkxSwD-bFOUPgw8TbfPgd1O62k22HE8hxRpFkW1waLxMTwMeBFnPKOxc3h05_vIegOpY
training_01-whole_0818.JPEG,None,beach wagon,0.32576262950897217,https://lh3.googleusercontent.com/yA_PcA3Dr2szl4GQkB47sP5yY5odlPGPN5ZcaGNaXrqGTonPKhxWdgnpx0UncrKIwSKHJxyuKeQxhze-DW38eIrP1BDO7Kg
training_00-damage_0718.JPEG,Major,snowplow,0.19912034273147583,https://lh3.googleusercontent.com/kQukQajJY1y0GUbsdFQxdOMlMxCnVsKrhdSRvMz19vb4jYulpsgeiA05-_BJYcmX2IXiRyDzb6k9VKLBUt4TrNf14OVdDos
training_01-whole_0078.jpg,None,convertible,0.6512324213981628,https://lh3.googleusercontent.com/eGUj8UtqFW4Fn8YnvKw9dImh0RXlOU10iyk0x7uu2gNUitqtczlvVlVnaEEHtntgRihno3u28i4cCFcJRZzv8etjUUkeEw
training_00-damage_0055.JPEG,Major,car wheel,0.6243481040000916,https://lh3.googleusercontent.com/EJEftRTP_C2xhiljZarK_QHgRc-RDg60dOCEsS5VFvnH0aSwCygzRSjD5vTVB5hrNmtCACkZByMfEpoD6uvzhe5LVB2wBQ
training_01-whole_0577.jpg,None,convertible,0.6942988634109497,https://lh3.googleusercontent.com/lsbZkuyaeRdckV58t0Y_mT8VB_JBp-5U6kpfpjpArRVBWRCI5qup_e4lhvr9ERX-ZFzv57RKC8J6HvXbUG7zyW1QKZSgHQ
